dayIso	month	symbol	type	stockAttempted	quoteAttempted	tradeAttempted	enrichAttempted	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2026-02-17	2026-02	MPC	open	true	true	true	true	406	390	380	380	193	193	26	10	197	0
2026-02-17	2026-02	MRK	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2026-02-17	2026-02	MS	open	true	true	true	true	406	390	390	390	371	371	16	0	19	0
2026-02-17	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	NOC	open	true	true	true	true	406	390	390	390	163	163	16	0	227	0
2026-02-17	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	NVDA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	ORCL	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-17	2026-02	OXY	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2026-02-17	2026-02	PEP	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-17	2026-02	PFE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	PG	open	true	true	true	true	406	390	390	390	371	371	16	0	19	0
2026-02-17	2026-02	PLTR	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	PM	open	true	true	true	true	406	390	390	390	304	304	16	0	86	0
2026-02-17	2026-02	PNC	open	true	true	true	true	406	390	390	390	277	277	16	0	113	0
2026-02-17	2026-02	PSX	open	true	true	true	true	406	390	390	206	206	206	16	184	184	0
2026-02-17	2026-02	PYPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	QCOM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	QQQ	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	RBLX	open	true	true	true	true	406	390	390	390	383	383	16	0	7	0
2026-02-17	2026-02	RF	open	true	true	true	true	406	390	330	330	75	75	76	60	315	0
2026-02-17	2026-02	RTX	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-17	2026-02	SBUX	open	true	true	true	true	406	390	390	382	382	382	16	8	8	0
2026-02-17	2026-02	SCHW	open	true	true	true	true	406	390	390	390	375	375	16	0	15	0
2026-02-17	2026-02	SHOP	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	SLB	open	true	true	true	true	406	390	390	390	361	361	16	0	29	0
2026-02-17	2026-02	SNOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	SPGI	open	true	true	true	true	406	390	390	223	223	223	16	167	167	0
2026-02-17	2026-02	SPY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	TFC	open	true	true	true	true	406	390	390	390	133	133	16	0	257	0
2026-02-17	2026-02	TGT	open	true	true	true	true	406	390	390	390	383	383	16	0	7	0
2026-02-17	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	UBER	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-17	2026-02	UNH	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	UPST	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-17	2026-02	USB	open	true	true	true	true	406	390	390	390	210	210	16	0	180	0
2026-02-17	2026-02	V	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-17	2026-02	VLO	open	true	true	true	true	406	390	390	390	278	278	16	0	112	0
2026-02-17	2026-02	WFC	open	true	true	true	true	406	390	390	379	379	379	16	11	11	0
2026-02-17	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-17	2026-02	XOM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	AAPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	ABBV	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-18	2026-02	ABNB	open	true	true	true	true	406	390	390	390	357	357	16	0	33	0
2026-02-18	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	AFRM	open	true	true	true	true	406	390	390	390	372	372	16	0	18	0
2026-02-18	2026-02	ALLY	open	true	true	true	true	406	390	360	126	126	126	46	264	264	0
2026-02-18	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	AMGN	open	true	true	true	true	406	390	390	390	363	363	16	0	27	0
2026-02-18	2026-02	AMZN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	AVGO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	AXP	open	true	true	true	true	406	390	390	359	359	359	16	31	31	0
2026-02-18	2026-02	BA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	BLK	open	true	true	true	true	406	390	390	223	223	223	16	167	167	0
2026-02-18	2026-02	BMY	open	true	true	true	true	406	390	390	358	358	358	16	32	32	0
2026-02-18	2026-02	C	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-18	2026-02	CAT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	CL	open	true	true	true	true	406	390	390	390	200	200	16	0	190	0
2026-02-18	2026-02	CME	open	true	true	true	true	406	390	390	221	221	221	16	169	169	0
2026-02-18	2026-02	CMG	open	true	true	true	true	406	390	390	379	379	379	16	11	11	0
2026-02-18	2026-02	COIN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	COP	open	true	true	true	true	406	390	390	390	373	373	16	0	17	0
2026-02-18	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	CRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	CSCO	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-18	2026-02	CVS	open	true	true	true	true	406	390	390	367	367	367	16	23	23	0
2026-02-18	2026-02	CVX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	DE	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-18	2026-02	DIS	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-18	2026-02	EOG	open	true	true	true	true	406	390	380	380	257	257	26	10	133	0
2026-02-18	2026-02	ETN	open	true	true	true	true	406	390	390	390	300	300	16	0	90	0
2026-02-18	2026-02	GE	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-18	2026-02	GILD	open	true	true	true	true	406	390	390	390	290	290	16	0	100	0
2026-02-18	2026-02	GIS	open	true	true	true	true	406	390	390	318	318	318	16	72	72	0
2026-02-18	2026-02	GOOGL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	HAL	open	true	true	true	true	406	390	390	390	344	344	16	0	46	0
2026-02-18	2026-02	HD	open	true	true	true	true	406	390	390	390	377	377	16	0	13	0
2026-02-18	2026-02	HON	open	true	true	true	true	406	390	390	266	266	266	16	124	124	0
2026-02-18	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	ICE	open	true	true	true	true	406	390	350	125	125	125	56	265	265	0
2026-02-18	2026-02	INTC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	JNJ	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2026-02-18	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	KEY	open	true	true	true	true	406	390	380	129	129	129	26	261	261	0
2026-02-18	2026-02	KHC	open	true	true	true	true	406	390	390	331	331	331	16	59	59	0
2026-02-18	2026-02	KO	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-18	2026-02	LLY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	LMT	open	true	true	true	true	406	390	390	390	362	362	16	0	28	0
2026-02-18	2026-02	LOW	open	true	true	true	true	406	390	390	390	328	328	16	0	62	0
2026-02-18	2026-02	MA	open	true	true	true	true	406	390	390	380	380	380	16	10	10	0
2026-02-18	2026-02	MCD	open	true	true	true	true	406	390	390	390	373	373	16	0	17	0
2026-02-18	2026-02	META	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	MMM	open	true	true	true	true	406	390	390	390	344	344	16	0	46	0
2026-02-18	2026-02	MO	open	true	true	true	true	406	390	390	390	356	356	16	0	34	0
2026-02-18	2026-02	MPC	open	true	true	true	true	406	390	390	138	138	138	16	252	252	0
2026-02-18	2026-02	MRK	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2026-02-18	2026-02	MS	open	true	true	true	true	406	390	390	390	365	365	16	0	25	0
2026-02-18	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	NOC	open	true	true	true	true	406	390	370	226	226	226	36	164	164	0
2026-02-18	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	NVDA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	ORCL	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-18	2026-02	OXY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	PEP	open	true	true	true	true	406	390	390	383	383	383	16	7	7	0
2026-02-18	2026-02	PFE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	PG	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-18	2026-02	PLTR	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	PM	open	true	true	true	true	406	390	390	264	264	264	16	126	126	0
2026-02-18	2026-02	PNC	open	true	true	true	true	406	390	390	292	292	292	16	98	98	0
2026-02-18	2026-02	PSX	open	true	true	true	true	406	390	390	390	187	187	16	0	203	0
2026-02-18	2026-02	PYPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	QCOM	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-18	2026-02	QQQ	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	RBLX	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-18	2026-02	RF	open	true	true	true	true	406	390	300	86	86	86	106	304	304	0
2026-02-18	2026-02	RTX	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2026-02-18	2026-02	SBUX	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-18	2026-02	SCHW	open	true	true	true	true	406	390	390	390	369	369	16	0	21	0
2026-02-18	2026-02	SHOP	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	SLB	open	true	true	true	true	406	390	390	375	375	375	16	15	15	0
2026-02-18	2026-02	SNOW	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-18	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	SPGI	open	true	true	true	true	406	390	390	271	271	271	16	119	119	0
2026-02-18	2026-02	SPY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	TFC	open	true	true	true	true	406	390	370	116	116	116	36	274	274	0
2026-02-18	2026-02	TGT	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-18	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	UBER	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	UNH	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	UPST	open	true	true	true	true	406	390	390	390	374	374	16	0	16	0
2026-02-18	2026-02	USB	open	true	true	true	true	406	390	390	390	224	224	16	0	166	0
2026-02-18	2026-02	V	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	VLO	open	true	true	true	true	406	390	390	241	241	241	16	149	149	0
2026-02-18	2026-02	WFC	open	true	true	true	true	406	390	390	390	380	380	16	0	10	0
2026-02-18	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-18	2026-02	XOM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	AAPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	ABBV	open	true	true	true	true	406	390	390	375	375	375	16	15	15	0
2026-02-19	2026-02	ABNB	open	true	true	true	true	406	390	390	330	330	330	16	60	60	0
2026-02-19	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	AFRM	open	true	true	true	true	406	390	390	390	364	364	16	0	26	0
2026-02-19	2026-02	ALLY	open	true	true	true	true	406	390	350	350	108	108	56	40	282	0
2026-02-19	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	AMGN	open	true	true	true	true	406	390	390	347	347	347	16	43	43	0
2026-02-19	2026-02	AMZN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	AVGO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	AXP	open	true	true	true	true	406	390	390	390	367	367	16	0	23	0
2026-02-19	2026-02	BA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	BLK	open	true	true	true	true	406	390	390	188	188	188	16	202	202	0
2026-02-19	2026-02	BMY	open	true	true	true	true	406	390	390	390	352	352	16	0	38	0
2026-02-19	2026-02	C	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-19	2026-02	CAT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	CL	open	true	true	true	true	406	390	390	203	203	203	16	187	187	0
2026-02-19	2026-02	CME	open	true	true	true	true	406	390	380	194	194	194	26	196	196	0
2026-02-19	2026-02	CMG	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-19	2026-02	COIN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	COP	open	true	true	true	true	406	390	390	364	364	364	16	26	26	0
2026-02-19	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	CRM	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-19	2026-02	CSCO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	CVS	open	true	true	true	true	406	390	390	377	377	377	16	13	13	0
2026-02-19	2026-02	CVX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	DE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	DIS	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-19	2026-02	EOG	open	true	true	true	true	406	390	390	305	305	305	16	85	85	0
2026-02-19	2026-02	ETN	open	true	true	true	true	406	390	390	251	251	251	16	139	139	0
2026-02-19	2026-02	GE	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-19	2026-02	GILD	open	true	true	true	true	406	390	390	390	279	279	16	0	111	0
2026-02-19	2026-02	GIS	open	true	true	true	true	406	390	390	300	300	300	16	90	90	0
2026-02-19	2026-02	GOOGL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	HAL	open	true	true	true	true	406	390	390	368	368	368	16	22	22	0
2026-02-19	2026-02	HD	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2026-02-19	2026-02	HON	open	true	true	true	true	406	390	390	231	231	231	16	159	159	0
2026-02-19	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	ICE	open	true	true	true	true	406	390	390	212	212	212	16	178	178	0
2026-02-19	2026-02	INTC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	JNJ	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	KEY	open	true	true	true	true	406	390	350	350	92	92	56	40	298	0
2026-02-19	2026-02	KHC	open	true	true	true	true	406	390	390	339	339	339	16	51	51	0
2026-02-19	2026-02	KO	open	true	true	true	true	406	390	390	386	386	386	16	4	4	0
2026-02-19	2026-02	LLY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	LMT	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-19	2026-02	LOW	open	true	true	true	true	406	390	390	289	289	289	16	101	101	0
2026-02-19	2026-02	MA	open	true	true	true	true	406	390	390	390	375	375	16	0	15	0
2026-02-19	2026-02	MCD	open	true	true	true	true	406	390	390	374	374	374	16	16	16	0
2026-02-19	2026-02	META	open	true	true	true	true	406	390	400	391	391	391	6	0	0	0
2026-02-19	2026-02	MMM	open	true	true	true	true	406	390	390	278	278	278	16	112	112	0
2026-02-19	2026-02	MO	open	true	true	true	true	406	390	390	390	385	385	16	0	5	0
2026-02-19	2026-02	MPC	open	true	true	true	true	406	390	390	390	148	148	16	0	242	0
2026-02-19	2026-02	MRK	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	MS	open	true	true	true	true	406	390	390	390	356	356	16	0	34	0
2026-02-19	2026-02	MSFT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	MU	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	NFLX	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	NKE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	NOC	open	true	true	true	true	406	390	390	390	279	279	16	0	111	0
2026-02-19	2026-02	NOW	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	NVDA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	ORCL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	OXY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	PEP	open	true	true	true	true	406	390	390	390	368	368	16	0	22	0
2026-02-19	2026-02	PFE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	PG	open	true	true	true	true	406	390	390	390	380	380	16	0	10	0
2026-02-19	2026-02	PLTR	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	PM	open	true	true	true	true	406	390	390	390	301	301	16	0	89	0
2026-02-19	2026-02	PNC	open	true	true	true	true	406	390	390	243	243	243	16	147	147	0
2026-02-19	2026-02	PSX	open	true	true	true	true	406	390	390	229	229	229	16	161	161	0
2026-02-19	2026-02	PYPL	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-19	2026-02	QCOM	open	true	true	true	true	406	390	390	390	386	386	16	0	4	0
2026-02-19	2026-02	RBLX	open	true	true	true	true	406	390	390	381	381	381	16	9	9	0
2026-02-19	2026-02	RF	open	true	true	true	true	406	390	330	82	82	82	76	308	308	0
2026-02-19	2026-02	RTX	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2026-02-19	2026-02	SBUX	open	true	true	true	true	406	390	390	390	365	365	16	0	25	0
2026-02-19	2026-02	SCHW	open	true	true	true	true	406	390	390	358	358	358	16	32	32	0
2026-02-19	2026-02	SHOP	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	SLB	open	true	true	true	true	406	390	390	390	374	374	16	0	16	0
2026-02-19	2026-02	SNOW	open	true	true	true	true	406	390	390	390	384	384	16	0	6	0
2026-02-19	2026-02	SOFI	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	SPGI	open	true	true	true	true	406	390	390	224	224	224	16	166	166	0
2026-02-19	2026-02	SPY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	TFC	open	true	true	true	true	406	390	380	380	173	173	26	10	217	0
2026-02-19	2026-02	TGT	open	true	true	true	true	406	390	390	387	387	387	16	3	3	0
2026-02-19	2026-02	TSLA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	UBER	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-19	2026-02	UNH	open	true	true	true	true	406	390	400	391	391	391	6	0	0	0
2026-02-19	2026-02	UPST	open	true	true	true	true	406	390	390	390	382	382	16	0	8	0
2026-02-19	2026-02	USB	open	true	true	true	true	406	390	390	205	205	205	16	185	185	0
2026-02-19	2026-02	V	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	VLO	open	true	true	true	true	406	390	390	281	281	281	16	109	109	0
2026-02-19	2026-02	WFC	open	true	true	true	true	406	390	390	378	378	378	16	12	12	0
2026-02-19	2026-02	WMT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-19	2026-02	XOM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	AAPL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	ABBV	open	true	true	true	true	406	390	390	373	373	373	16	17	17	0
2026-02-20	2026-02	ABNB	open	true	true	true	true	406	390	390	357	357	357	16	33	33	0
2026-02-20	2026-02	ADBE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	AFRM	open	true	true	true	true	406	390	390	369	369	369	16	21	21	0
2026-02-20	2026-02	ALLY	open	true	true	true	true	406	390	380	153	153	153	26	237	237	0
2026-02-20	2026-02	AMD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	AMGN	open	true	true	true	true	406	390	390	345	345	345	16	45	45	0
2026-02-20	2026-02	AMZN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	AVGO	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	AXP	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2026-02-20	2026-02	BA	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	BAC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	BLK	open	true	true	true	true	406	390	390	248	248	248	16	142	142	0
2026-02-20	2026-02	BMY	open	true	true	true	true	406	390	390	385	385	385	16	5	5	0
2026-02-20	2026-02	C	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-20	2026-02	CAT	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	CL	open	true	true	true	true	406	390	390	390	233	233	16	0	157	0
2026-02-20	2026-02	CME	open	true	true	true	true	406	390	390	390	212	212	16	0	178	0
2026-02-20	2026-02	CMG	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-20	2026-02	COIN	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	COP	open	true	true	true	true	406	390	390	357	357	357	16	33	33	0
2026-02-20	2026-02	COST	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	CRM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	CSCO	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-20	2026-02	CVS	open	true	true	true	true	406	390	390	358	358	358	16	32	32	0
2026-02-20	2026-02	CVX	open	true	true	true	true	406	390	390	390	389	389	16	0	1	0
2026-02-20	2026-02	DE	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-20	2026-02	DIS	open	true	true	true	true	406	390	390	388	388	388	16	2	2	0
2026-02-20	2026-02	EOG	open	true	true	true	true	406	390	390	285	285	285	16	105	105	0
2026-02-20	2026-02	ETN	open	true	true	true	true	406	390	390	276	276	276	16	114	114	0
2026-02-20	2026-02	GE	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	GILD	open	true	true	true	true	406	390	390	297	297	297	16	93	93	0
2026-02-20	2026-02	GIS	open	true	true	true	true	406	390	390	390	308	308	16	0	82	0
2026-02-20	2026-02	GOOGL	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	GS	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	HAL	open	true	true	true	true	406	390	390	373	373	373	16	17	17	0
2026-02-20	2026-02	HD	open	true	true	true	true	406	390	390	390	388	388	16	0	2	0
2026-02-20	2026-02	HON	open	true	true	true	true	406	390	390	390	306	306	16	0	84	0
2026-02-20	2026-02	HOOD	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	ICE	open	true	true	true	true	406	390	320	91	91	91	86	299	299	0
2026-02-20	2026-02	INTC	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	JNJ	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-20	2026-02	JPM	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	KEY	open	true	true	true	true	406	390	390	212	212	212	16	178	178	0
2026-02-20	2026-02	KHC	open	true	true	true	true	406	390	390	384	384	384	16	6	6	0
2026-02-20	2026-02	KO	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
2026-02-20	2026-02	LLY	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	LMT	open	true	true	true	true	406	390	390	376	376	376	16	14	14	0
2026-02-20	2026-02	LOW	open	true	true	true	true	406	390	390	283	283	283	16	107	107	0
2026-02-20	2026-02	MA	open	true	true	true	true	406	390	390	372	372	372	16	18	18	0
2026-02-20	2026-02	MCD	open	true	true	true	true	406	390	390	390	379	379	16	0	11	0
2026-02-20	2026-02	META	open	true	true	true	true	406	390	390	390	390	390	16	0	0	0
2026-02-20	2026-02	MMM	open	true	true	true	true	406	390	390	353	353	353	16	37	37	0
2026-02-20	2026-02	MO	open	true	true	true	true	406	390	390	382	382	382	16	8	8	0
2026-02-20	2026-02	MPC	open	true	true	true	true	406	390	390	189	189	189	16	201	201	0
2026-02-20	2026-02	MRK	open	true	true	true	true	406	390	390	389	389	389	16	1	1	0
