dayIso	month	symbol	type	expectedPaddedSlots	expectedCoreSlots	stockSlots	quoteSlots	tradeSlots	enrichSlots	stockMissingSlots	quoteMissingSlots	tradeMissingSlots	enrichVsTradeMissingSlots
2026-01-30	2026-01	CVS	open	406	390	406	386	386	386	0	4	4	0
2026-01-30	2026-01	DE	open	406	390	406	374	374	374	0	16	16	0
2026-01-30	2026-01	DIS	open	406	390	406	388	388	388	0	2	2	0
2026-01-30	2026-01	EOG	open	406	390	406	232	232	232	0	158	158	0
2026-01-30	2026-01	ETN	open	406	390	406	248	248	248	0	142	142	0
2026-01-30	2026-01	GILD	open	406	390	406	357	357	357	0	33	33	0
2026-01-30	2026-01	GIS	open	406	390	406	298	298	298	0	92	92	0
2026-01-30	2026-01	HAL	open	406	390	406	375	375	375	0	15	15	0
2026-01-30	2026-01	HD	open	406	390	406	388	388	388	0	2	2	0
2026-01-30	2026-01	HON	open	406	390	406	341	341	341	0	49	49	0
2026-01-30	2026-01	ICE	open	406	390	406	78	78	78	0	312	312	0
2026-01-30	2026-01	JNJ	open	406	390	406	385	385	385	0	5	5	0
2026-01-30	2026-01	KEY	open	406	390	406	150	150	150	0	240	240	0
2026-01-30	2026-01	KHC	open	406	390	406	363	363	363	0	27	27	0
2026-01-30	2026-01	LMT	open	406	390	406	380	380	380	0	10	10	0
2026-01-30	2026-01	LOW	open	406	390	406	280	280	280	0	110	110	0
2026-01-30	2026-01	MA	open	406	390	406	382	382	382	0	8	8	0
2026-01-30	2026-01	MCD	open	406	390	406	367	367	367	0	23	23	0
2026-01-30	2026-01	MMM	open	406	390	406	344	344	344	0	46	46	0
2026-01-30	2026-01	MO	open	406	390	406	387	387	387	0	3	3	0
2026-01-30	2026-01	MPC	open	406	390	406	118	118	118	0	272	272	0
2026-01-30	2026-01	MRK	open	406	390	406	389	389	389	0	1	1	0
2026-01-30	2026-01	MS	open	406	390	406	376	376	376	0	14	14	0
2026-01-30	2026-01	NOC	open	406	390	406	162	162	162	0	228	228	0
2026-01-30	2026-01	ORCL	open	406	390	406	388	388	388	0	2	2	0
2026-01-30	2026-01	PEP	open	406	390	406	384	384	384	0	6	6	0
2026-01-30	2026-01	PFE	open	406	390	406	388	388	388	0	2	2	0
2026-01-30	2026-01	PG	open	406	390	406	380	380	380	0	10	10	0
2026-01-30	2026-01	PM	open	406	390	406	301	301	301	0	89	89	0
2026-01-30	2026-01	PNC	open	406	390	406	129	129	129	0	261	261	0
2026-01-30	2026-01	PSX	open	406	390	406	210	210	210	0	180	180	0
2026-01-30	2026-01	RF	open	406	390	406	70	70	70	0	320	320	0
2026-01-30	2026-01	RTX	open	406	390	406	372	372	372	0	18	18	0
2026-01-30	2026-01	SCHW	open	406	390	406	361	361	361	0	29	29	0
2026-01-30	2026-01	SLB	open	406	390	406	373	373	373	0	17	17	0
2026-01-30	2026-01	SPGI	open	406	390	406	91	91	91	0	299	299	0
2026-01-30	2026-01	TFC	open	406	390	406	124	124	124	0	266	266	0
2026-01-30	2026-01	UPST	open	406	390	406	388	388	388	0	2	2	0
2026-01-30	2026-01	USB	open	406	390	406	250	250	250	0	140	140	0
2026-01-30	2026-01	V	open	406	390	406	389	389	389	0	1	1	0
2026-01-30	2026-01	VLO	open	406	390	406	331	331	331	0	59	59	0
2026-01-30	2026-01	WFC	open	406	390	406	384	384	384	0	6	6	0
2026-02-02	2026-02	ABBV	open	406	390	406	374	374	374	0	16	16	0
2026-02-02	2026-02	ABNB	open	406	390	406	340	340	340	0	50	50	0
2026-02-02	2026-02	AFRM	open	406	390	406	382	382	382	0	8	8	0
2026-02-02	2026-02	ALLY	open	406	390	406	119	119	119	0	271	271	0
2026-02-02	2026-02	AMGN	open	406	390	406	375	375	375	0	15	15	0
2026-02-02	2026-02	AXP	open	406	390	406	373	373	373	0	17	17	0
2026-02-02	2026-02	BLK	open	406	390	406	242	242	242	0	148	148	0
2026-02-02	2026-02	BMY	open	406	390	406	382	382	382	0	8	8	0
2026-02-02	2026-02	C	open	406	390	406	387	387	387	0	3	3	0
2026-02-02	2026-02	CL	open	406	390	406	326	326	326	0	64	64	0
2026-02-02	2026-02	CME	open	406	390	406	190	190	190	0	200	200	0
2026-02-02	2026-02	CMG	open	406	390	406	386	386	386	0	4	4	0
2026-02-02	2026-02	COP	open	406	390	406	354	354	354	0	36	36	0
2026-02-02	2026-02	CVS	open	406	390	406	383	383	383	0	7	7	0
2026-02-02	2026-02	DE	open	406	390	406	361	361	361	0	29	29	0
2026-02-02	2026-02	EOG	open	406	390	406	210	210	210	0	180	180	0
2026-02-02	2026-02	ETN	open	406	390	406	373	373	373	0	17	17	0
2026-02-02	2026-02	GE	open	406	390	406	388	388	388	0	2	2	0
2026-02-02	2026-02	GILD	open	406	390	406	327	327	327	0	63	63	0
2026-02-02	2026-02	GIS	open	406	390	406	269	269	269	0	121	121	0
2026-02-02	2026-02	HAL	open	406	390	406	334	334	334	0	56	56	0
2026-02-02	2026-02	HD	open	406	390	406	387	387	387	0	3	3	0
2026-02-02	2026-02	HON	open	406	390	406	299	299	299	0	91	91	0
2026-02-02	2026-02	ICE	open	406	390	406	55	55	55	0	335	335	0
2026-02-02	2026-02	JNJ	open	406	390	406	385	385	385	0	5	5	0
2026-02-02	2026-02	KEY	open	406	390	406	137	137	137	0	253	253	0
2026-02-02	2026-02	KHC	open	406	390	406	349	349	349	0	41	41	0
2026-02-02	2026-02	LMT	open	406	390	406	358	358	358	0	32	32	0
2026-02-02	2026-02	LOW	open	406	390	406	304	304	304	0	86	86	0
2026-02-02	2026-02	MA	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	MCD	open	406	390	406	383	383	383	0	7	7	0
2026-02-02	2026-02	MMM	open	406	390	406	330	330	330	0	60	60	0
2026-02-02	2026-02	MO	open	406	390	406	372	372	372	0	18	18	0
2026-02-02	2026-02	MPC	open	406	390	406	184	184	184	0	206	206	0
2026-02-02	2026-02	MRK	open	406	390	406	386	386	386	0	4	4	0
2026-02-02	2026-02	MS	open	406	390	406	366	366	366	0	24	24	0
2026-02-02	2026-02	NOC	open	406	390	406	159	159	159	0	231	231	0
2026-02-02	2026-02	ORCL	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	OXY	open	406	390	406	380	380	380	0	10	10	0
2026-02-02	2026-02	PG	open	406	390	406	386	386	386	0	4	4	0
2026-02-02	2026-02	PM	open	406	390	406	324	324	324	0	66	66	0
2026-02-02	2026-02	PNC	open	406	390	406	222	222	222	0	168	168	0
2026-02-02	2026-02	PSX	open	406	390	406	194	194	194	0	196	196	0
2026-02-02	2026-02	QCOM	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	RBLX	open	406	390	406	387	387	387	0	3	3	0
2026-02-02	2026-02	RF	open	406	390	406	171	171	171	0	219	219	0
2026-02-02	2026-02	RTX	open	406	390	406	387	387	387	0	3	3	0
2026-02-02	2026-02	SBUX	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	SCHW	open	406	390	406	345	345	345	0	45	45	0
2026-02-02	2026-02	SHOP	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	SLB	open	406	390	406	361	361	361	0	29	29	0
2026-02-02	2026-02	SNOW	open	406	390	406	388	388	388	0	2	2	0
2026-02-02	2026-02	SPGI	open	406	390	406	111	111	111	0	279	279	0
2026-02-02	2026-02	TFC	open	406	390	406	236	236	236	0	154	154	0
2026-02-02	2026-02	UPST	open	406	390	406	377	377	377	0	13	13	0
2026-02-02	2026-02	USB	open	406	390	406	327	327	327	0	63	63	0
2026-02-02	2026-02	V	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	VLO	open	406	390	406	301	301	301	0	89	89	0
2026-02-02	2026-02	WFC	open	406	390	406	389	389	389	0	1	1	0
2026-02-02	2026-02	XOM	open	406	390	406	388	388	388	0	2	2	0
2026-02-06	2026-02	ABBV	open	406	390	406	388	388	388	0	2	2	0
2026-02-06	2026-02	ABNB	open	406	390	406	383	367	367	0	7	23	0
2026-02-06	2026-02	ALLY	open	406	390	406	128	128	128	0	262	262	0
2026-02-06	2026-02	AMGN	open	406	390	406	385	385	385	0	5	5	0
2026-02-06	2026-02	AXP	open	406	390	406	377	377	377	0	13	13	0
2026-02-06	2026-02	C	open	406	390	406	385	385	385	0	5	5	0
2026-02-06	2026-02	CL	open	406	390	406	256	256	256	0	134	134	0
2026-02-06	2026-02	CME	open	406	390	406	229	229	229	0	161	161	0
2026-02-06	2026-02	CVS	open	406	390	406	380	380	380	0	10	10	0
2026-02-06	2026-02	CVX	open	406	390	406	389	389	389	0	1	1	0
2026-02-06	2026-02	DE	open	406	390	406	380	380	380	0	10	10	0
2026-02-06	2026-02	ETN	open	406	390	406	313	313	313	0	77	77	0
2026-02-06	2026-02	GILD	open	406	390	406	369	369	369	0	21	21	0
2026-02-06	2026-02	GIS	open	406	390	406	271	271	271	0	119	119	0
2026-02-06	2026-02	HAL	open	406	390	406	373	373	373	0	17	17	0
2026-02-06	2026-02	HD	open	406	390	406	388	388	388	0	2	2	0
2026-02-06	2026-02	ICE	open	406	390	406	123	123	123	0	267	267	0
2026-02-06	2026-02	JNJ	open	406	390	406	389	389	389	0	1	1	0
2026-02-06	2026-02	KEY	open	406	390	406	213	213	213	0	177	177	0
2026-02-06	2026-02	KHC	open	406	390	406	356	356	356	0	34	34	0
2026-02-06	2026-02	MA	open	406	390	406	387	387	387	0	3	3	0
2026-02-06	2026-02	MCD	open	406	390	406	388	388	388	0	2	2	0
2026-02-06	2026-02	MMM	open	406	390	406	378	378	378	0	12	12	0
2026-02-06	2026-02	MO	open	406	390	406	374	374	374	0	16	16	0
2026-02-06	2026-02	MRK	open	406	390	406	383	383	383	0	7	7	0
2026-02-06	2026-02	MS	open	406	390	406	372	372	372	0	18	18	0
2026-02-06	2026-02	ORCL	open	406	390	406	386	386	386	0	4	4	0
2026-02-06	2026-02	OXY	open	406	390	406	389	389	389	0	1	1	0
2026-02-06	2026-02	PM	open	406	390	406	370	370	370	0	20	20	0
2026-02-06	2026-02	PSX	open	406	390	406	320	320	320	0	70	70	0
2026-02-06	2026-02	RBLX	open	406	390	406	387	387	387	0	3	3	0
2026-02-06	2026-02	SCHW	open	406	390	406	368	368	368	0	22	22	0
2026-02-06	2026-02	SLB	open	406	390	406	385	385	385	0	5	5	0
2026-02-06	2026-02	TFC	open	406	390	406	187	187	187	0	203	203	0
2026-02-06	2026-02	WFC	open	406	390	406	389	389	389	0	1	1	0
2026-02-06	2026-02	XOM	open	406	390	406	388	388	388	0	2	2	0
2026-02-09	2026-02	ABBV	open	406	390	406	379	379	379	0	11	11	0
2026-02-09	2026-02	AMGN	open	406	390	406	380	380	380	0	10	10	0
2026-02-09	2026-02	BLK	open	406	390	406	223	223	223	0	167	167	0
2026-02-09	2026-02	CL	open	406	390	406	234	234	234	0	156	156	0
2026-02-09	2026-02	CME	open	406	390	406	232	232	232	0	158	158	0
2026-02-09	2026-02	CMG	open	406	390	406	385	385	385	0	5	5	0
2026-02-09	2026-02	DE	open	406	390	406	369	369	369	0	21	21	0
2026-02-09	2026-02	DIS	open	406	390	406	387	387	387	0	3	3	0
2026-02-09	2026-02	ETN	open	406	390	406	301	301	301	0	89	89	0
2026-02-09	2026-02	GE	open	406	390	406	387	387	387	0	3	3	0
2026-02-09	2026-02	GILD	open	406	390	406	365	365	365	0	25	25	0
2026-02-09	2026-02	HAL	open	406	390	406	339	339	339	0	51	51	0
2026-02-09	2026-02	HD	open	406	390	406	383	383	383	0	7	7	0
2026-02-09	2026-02	HON	open	406	390	406	313	313	313	0	77	77	0
2026-02-09	2026-02	ICE	open	406	390	406	132	132	132	0	258	258	0
2026-02-09	2026-02	KEY	open	406	390	406	126	126	126	0	264	264	0
2026-02-09	2026-02	LMT	open	406	390	406	354	354	354	0	36	36	0
2026-02-09	2026-02	LOW	open	406	390	406	354	354	354	0	36	36	0
2026-02-09	2026-02	MA	open	406	390	406	380	380	380	0	10	10	0
2026-02-09	2026-02	MCD	open	406	390	406	365	365	365	0	25	25	0
2026-02-09	2026-02	MO	open	406	390	406	376	376	376	0	14	14	0
2026-02-09	2026-02	MPC	open	406	390	406	192	192	192	0	198	198	0
2026-02-09	2026-02	MRK	open	406	390	406	388	388	388	0	2	2	0
2026-02-09	2026-02	NOC	open	406	390	406	167	167	167	0	223	223	0
2026-02-09	2026-02	ORCL	open	406	390	406	389	389	389	0	1	1	0
2026-02-09	2026-02	PG	open	406	390	406	380	380	380	0	10	10	0
2026-02-09	2026-02	PM	open	406	390	406	314	314	314	0	76	76	0
2026-02-09	2026-02	PSX	open	406	390	406	225	225	225	0	165	165	0
2026-02-09	2026-02	RTX	open	406	390	406	372	372	372	0	18	18	0
2026-02-09	2026-02	SLB	open	406	390	406	362	362	362	0	28	28	0
2026-02-09	2026-02	SPGI	open	406	390	406	314	314	314	0	76	76	0
2026-02-09	2026-02	VLO	open	406	390	406	271	271	271	0	119	119	0
2026-02-10	2026-02	ABBV	open	406	390	406	345	345	345	0	45	45	0
2026-02-10	2026-02	AMGN	open	406	390	406	364	364	364	0	26	26	0
2026-02-10	2026-02	AXP	open	406	390	406	373	373	373	0	17	17	0
2026-02-10	2026-02	BMY	open	406	390	406	375	375	375	0	15	15	0
2026-02-10	2026-02	CL	open	406	390	406	196	196	196	0	194	194	0
2026-02-10	2026-02	CME	open	406	390	406	168	168	168	0	222	222	0
2026-02-10	2026-02	CVS	open	406	390	406	389	389	389	0	1	1	0
2026-02-10	2026-02	CVX	open	406	390	406	389	389	389	0	1	1	0
2026-02-10	2026-02	DE	open	406	390	406	384	384	384	0	6	6	0
2026-02-10	2026-02	DIS	open	406	390	406	389	389	389	0	1	1	0
2026-02-10	2026-02	EOG	open	406	390	406	212	212	212	0	178	178	0
2026-02-10	2026-02	ETN	open	406	390	406	280	280	280	0	110	110	0
2026-02-10	2026-02	GILD	open	406	390	406	382	382	382	0	8	8	0
2026-02-10	2026-02	GIS	open	406	390	406	288	288	288	0	102	102	0
2026-02-10	2026-02	HD	open	406	390	406	389	389	389	0	1	1	0
2026-02-10	2026-02	KEY	open	406	390	406	136	136	136	0	254	254	0
2026-02-10	2026-02	KHC	open	406	390	406	377	377	377	0	13	13	0
2026-02-10	2026-02	KO	open	406	390	406	389	389	389	0	1	1	0
2026-02-10	2026-02	LMT	open	406	390	406	341	341	341	0	49	49	0
2026-02-10	2026-02	LOW	open	406	390	406	385	385	385	0	5	5	0
2026-02-10	2026-02	MCD	open	406	390	406	388	388	388	0	2	2	0
2026-02-10	2026-02	MMM	open	406	390	406	325	325	325	0	65	65	0
2026-02-10	2026-02	MO	open	406	390	406	359	359	359	0	31	31	0
2026-02-10	2026-02	MRK	open	406	390	406	378	378	378	0	12	12	0
2026-02-10	2026-02	NOC	open	406	390	406	155	155	155	0	235	235	0
2026-02-10	2026-02	OXY	open	406	390	406	384	384	384	0	6	6	0
2026-02-10	2026-02	PEP	open	406	390	406	376	376	376	0	14	14	0
2026-02-10	2026-02	PFE	open	406	390	406	384	384	384	0	6	6	0
2026-02-10	2026-02	PM	open	406	390	406	274	274	274	0	116	116	0
2026-02-10	2026-02	RTX	open	406	390	406	354	354	354	0	36	36	0
2026-02-10	2026-02	SLB	open	406	390	406	363	363	363	0	27	27	0
2026-02-10	2026-02	SPGI	open	406	390	406	365	365	365	0	25	25	0
2026-02-10	2026-02	TFC	open	406	390	406	169	169	169	0	221	221	0
2026-02-11	2026-02	ALLY	open	406	390	406	126	126	126	0	264	264	0
2026-02-11	2026-02	AMGN	open	406	390	406	354	354	354	0	36	36	0
2026-02-11	2026-02	AXP	open	406	390	406	353	353	353	0	37	37	0
2026-02-11	2026-02	CL	open	406	390	406	274	274	274	0	116	116	0
2026-02-11	2026-02	CME	open	406	390	406	167	167	167	0	223	223	0
2026-02-11	2026-02	CMG	open	406	390	406	384	384	384	0	6	6	0
2026-02-11	2026-02	COP	open	406	390	406	382	382	382	0	8	8	0
2026-02-11	2026-02	DIS	open	406	390	406	386	386	386	0	4	4	0
2026-02-11	2026-02	ETN	open	406	390	406	363	363	363	0	27	27	0
2026-02-11	2026-02	GILD	open	406	390	406	383	383	383	0	7	7	0
2026-02-11	2026-02	GIS	open	406	390	406	222	222	222	0	168	168	0
2026-02-11	2026-02	HAL	open	406	390	406	347	347	347	0	43	43	0
2026-02-11	2026-02	HD	open	406	390	406	383	383	383	0	7	7	0
2026-02-11	2026-02	HON	open	406	390	406	296	296	296	0	94	94	0
2026-02-11	2026-02	ICE	open	406	390	406	236	236	236	0	154	154	0
2026-02-11	2026-02	JNJ	open	406	390	406	386	386	386	0	4	4	0
2026-02-11	2026-02	KEY	open	406	390	406	137	137	137	0	253	253	0
2026-02-11	2026-02	LOW	open	406	390	406	346	346	346	0	44	44	0
2026-02-11	2026-02	MMM	open	406	390	406	299	299	299	0	91	91	0
2026-02-11	2026-02	MO	open	406	390	406	385	385	385	0	5	5	0
2026-02-11	2026-02	MRK	open	406	390	406	388	388	388	0	2	2	0
2026-02-11	2026-02	NKE	open	406	390	406	389	389	389	0	1	1	0
2026-02-11	2026-02	NOC	open	406	390	406	146	146	146	0	244	244	0
2026-02-11	2026-02	PEP	open	406	390	406	376	376	376	0	14	14	0
2026-02-11	2026-02	PG	open	406	390	406	379	379	379	0	11	11	0
2026-02-11	2026-02	PM	open	406	390	406	351	351	351	0	39	39	0
2026-02-11	2026-02	PNC	open	406	390	406	301	301	301	0	89	89	0
2026-02-11	2026-02	RF	open	406	390	406	136	136	136	0	254	254	0
2026-02-11	2026-02	RTX	open	406	390	406	358	358	358	0	32	32	0
2026-02-11	2026-02	SBUX	open	406	390	406	387	387	387	0	3	3	0
2026-02-11	2026-02	SPGI	open	406	390	406	329	329	329	0	61	61	0
2026-02-11	2026-02	TFC	open	406	390	406	168	168	168	0	222	222	0
2026-02-11	2026-02	USB	open	406	390	406	236	236	236	0	154	154	0
2026-02-11	2026-02	WFC	open	406	390	406	383	383	383	0	7	7	0
2026-02-12	2026-02	ABBV	open	406	390	406	381	381	381	0	9	9	0
2026-02-12	2026-02	AMGN	open	406	390	406	356	356	356	0	34	34	0
2026-02-12	2026-02	AXP	open	406	390	406	378	378	378	0	12	12	0
2026-02-12	2026-02	BLK	open	406	390	406	249	249	249	0	141	141	0
2026-02-12	2026-02	BMY	open	406	390	406	384	384	384	0	6	6	0
2026-02-12	2026-02	CMG	open	406	390	406	388	388	388	0	2	2	0
2026-02-12	2026-02	COP	open	406	390	406	370	370	370	0	20	20	0
2026-02-12	2026-02	CVS	open	406	390	406	380	380	380	0	10	10	0
2026-02-12	2026-02	DE	open	406	390	406	381	381	381	0	9	9	0
2026-02-12	2026-02	DIS	open	406	390	406	388	388	388	0	2	2	0
2026-02-12	2026-02	EOG	open	406	390	406	272	272	272	0	118	118	0
2026-02-12	2026-02	ETN	open	406	390	406	315	315	315	0	75	75	0
2026-02-12	2026-02	GE	open	406	390	406	383	383	383	0	7	7	0
2026-02-12	2026-02	GIS	open	406	390	406	271	271	271	0	119	119	0
2026-02-12	2026-02	HAL	open	406	390	406	367	367	367	0	23	23	0
2026-02-12	2026-02	HON	open	406	390	406	286	286	286	0	104	104	0
2026-02-12	2026-02	ICE	open	406	390	406	226	226	226	0	164	164	0
2026-02-12	2026-02	JNJ	open	406	390	406	389	389	389	0	1	1	0
2026-02-12	2026-02	KEY	open	406	390	406	144	144	144	0	246	246	0
2026-02-12	2026-02	KHC	open	406	390	406	340	340	340	0	50	50	0
2026-02-12	2026-02	LMT	open	406	390	406	374	374	374	0	16	16	0
2026-02-12	2026-02	LOW	open	406	390	406	318	318	318	0	72	72	0
2026-02-12	2026-02	MA	open	406	390	406	371	371	371	0	19	19	0
2026-02-12	2026-02	MMM	open	406	390	406	328	328	328	0	62	62	0
2026-02-12	2026-02	MO	open	406	390	406	388	388	388	0	2	2	0
2026-02-12	2026-02	MPC	open	406	390	406	211	211	211	0	179	179	0
2026-02-12	2026-02	MRK	open	406	390	406	384	384	384	0	6	6	0
2026-02-12	2026-02	MS	open	406	390	406	378	378	378	0	12	12	0
2026-02-12	2026-02	OXY	open	406	390	406	389	389	389	0	1	1	0
2026-02-12	2026-02	PEP	open	406	390	406	378	378	378	0	12	12	0
2026-02-12	2026-02	PG	open	406	390	406	389	389	389	0	1	1	0
2026-02-12	2026-02	PM	open	406	390	406	348	348	348	0	42	42	0
2026-02-12	2026-02	PSX	open	406	390	406	241	241	241	0	149	149	0
2026-02-12	2026-02	RF	open	406	390	406	131	131	131	0	259	259	0
2026-02-12	2026-02	SCHW	open	406	390	406	389	389	389	0	1	1	0
2026-02-12	2026-02	SLB	open	406	390	406	379	379	379	0	11	11	0
2026-02-12	2026-02	TFC	open	406	390	406	215	215	215	0	175	175	0
2026-02-12	2026-02	UPST	open	406	390	406	386	386	386	0	4	4	0
2026-02-12	2026-02	USB	open	406	390	406	227	227	227	0	163	163	0
2026-02-12	2026-02	V	open	406	390	406	386	386	386	0	4	4	0
2026-02-12	2026-02	XOM	open	406	390	406	387	387	387	0	3	3	0
2026-02-13	2026-02	AFRM	open	406	390	406	388	388	388	0	2	2	0
2026-02-13	2026-02	BLK	open	406	390	406	233	233	233	0	157	157	0
2026-02-13	2026-02	C	open	406	390	406	388	388	388	0	2	2	0
2026-02-13	2026-02	CL	open	406	390	406	275	275	275	0	115	115	0
2026-02-13	2026-02	CVS	open	406	390	406	381	381	381	0	9	9	0
2026-02-13	2026-02	CVX	open	406	390	406	389	389	389	0	1	1	0
2026-02-13	2026-02	DE	open	406	390	406	352	352	352	0	38	38	0
2026-02-13	2026-02	GILD	open	406	390	406	364	364	364	0	26	26	0
2026-02-13	2026-02	GIS	open	406	390	406	251	251	251	0	139	139	0
2026-02-13	2026-02	HAL	open	406	390	406	326	326	326	0	64	64	0
2026-02-13	2026-02	HON	open	406	390	406	282	282	282	0	108	108	0
2026-02-13	2026-02	ICE	open	406	390	406	158	158	158	0	232	232	0
2026-02-13	2026-02	KEY	open	406	390	406	106	106	106	0	284	284	0
2026-02-13	2026-02	LMT	open	406	390	406	381	381	381	0	9	9	0
2026-02-13	2026-02	LOW	open	406	390	406	360	360	360	0	30	30	0
2026-02-13	2026-02	MA	open	406	390	406	388	388	388	0	2	2	0
2026-02-13	2026-02	MMM	open	406	390	406	336	336	336	0	54	54	0
2026-02-13	2026-02	MO	open	406	390	406	374	374	374	0	16	16	0
2026-02-13	2026-02	NOC	open	406	390	406	181	181	181	0	209	209	0
2026-02-13	2026-02	ORCL	open	406	390	406	389	389	389	0	1	1	0
2026-02-13	2026-02	OXY	open	406	390	406	387	387	387	0	3	3	0
2026-02-13	2026-02	PEP	open	406	390	406	379	379	379	0	11	11	0
2026-02-13	2026-02	PM	open	406	390	406	309	309	309	0	81	81	0
2026-02-13	2026-02	RF	open	406	390	406	78	78	78	0	312	312	0
2026-02-13	2026-02	SCHW	open	406	390	406	383	383	383	0	7	7	0
2026-02-13	2026-02	SNOW	open	406	390	406	389	389	389	0	1	1	0
2026-02-13	2026-02	SPGI	open	406	390	406	302	302	302	0	88	88	0
2026-02-13	2026-02	TFC	open	406	390	406	164	164	164	0	226	226	0
2026-02-17	2026-02	ABBV	open	406	390	406	384	384	384	0	6	6	0
2026-02-17	2026-02	ABNB	open	406	390	406	377	377	377	0	13	13	0
2026-02-17	2026-02	AXP	open	406	390	406	373	373	373	0	17	17	0
2026-02-17	2026-02	BMY	open	406	390	406	370	370	370	0	20	20	0
2026-02-17	2026-02	C	open	406	390	406	388	388	388	0	2	2	0
2026-02-17	2026-02	CME	open	406	390	406	155	155	155	0	235	235	0
2026-02-17	2026-02	CMG	open	406	390	406	380	380	380	0	10	10	0
2026-02-17	2026-02	COP	open	406	390	406	369	369	369	0	21	21	0
2026-02-17	2026-02	CVS	open	406	390	406	383	383	383	0	7	7	0
2026-02-17	2026-02	CVX	open	406	390	406	389	389	389	0	1	1	0
2026-02-17	2026-02	DIS	open	406	390	406	389	389	389	0	1	1	0
2026-02-17	2026-02	EOG	open	406	390	406	218	218	218	0	172	172	0
2026-02-17	2026-02	ETN	open	406	390	406	270	270	270	0	120	120	0
2026-02-17	2026-02	GE	open	406	390	406	388	388	388	0	2	2	0
2026-02-17	2026-02	GILD	open	406	390	406	300	300	300	0	90	90	0
2026-02-17	2026-02	GIS	open	406	390	406	381	381	381	0	9	9	0
2026-02-17	2026-02	HAL	open	406	390	406	333	333	333	0	57	57	0
2026-02-17	2026-02	HD	open	406	390	406	385	385	385	0	5	5	0
2026-02-17	2026-02	ICE	open	406	390	406	115	115	115	0	275	275	0
2026-02-17	2026-02	JNJ	open	406	390	406	386	386	386	0	4	4	0
2026-02-17	2026-02	KEY	open	406	390	406	154	154	154	0	236	236	0
2026-02-17	2026-02	LMT	open	406	390	406	368	368	368	0	22	22	0
2026-02-17	2026-02	LOW	open	406	390	406	301	301	301	0	89	89	0
2026-02-17	2026-02	MA	open	406	390	406	375	375	375	0	15	15	0
2026-02-17	2026-02	MCD	open	406	390	406	374	374	374	0	16	16	0
2026-02-17	2026-02	MMM	open	406	390	406	325	325	325	0	65	65	0
2026-02-17	2026-02	MO	open	406	390	406	367	367	367	0	23	23	0
2026-02-17	2026-02	MRK	open	406	390	406	385	385	385	0	5	5	0
2026-02-17	2026-02	ORCL	open	406	390	406	388	388	388	0	2	2	0
2026-02-17	2026-02	OXY	open	406	390	406	384	384	384	0	6	6	0
2026-02-17	2026-02	PEP	open	406	390	406	387	387	387	0	3	3	0
2026-02-17	2026-02	PSX	open	406	390	406	206	206	206	0	184	184	0
2026-02-17	2026-02	RTX	open	406	390	406	386	386	386	0	4	4	0
2026-02-17	2026-02	SBUX	open	406	390	406	382	382	382	0	8	8	0
2026-02-17	2026-02	SPGI	open	406	390	406	223	223	223	0	167	167	0
2026-02-17	2026-02	UBER	open	406	390	406	389	389	389	0	1	1	0
2026-02-17	2026-02	UPST	open	406	390	406	388	388	388	0	2	2	0
2026-02-17	2026-02	V	open	406	390	406	389	389	389	0	1	1	0
2026-02-17	2026-02	WFC	open	406	390	406	379	379	379	0	11	11	0
2026-02-18	2026-02	ABBV	open	406	390	406	386	386	386	0	4	4	0
2026-02-18	2026-02	ALLY	open	406	390	406	126	126	126	0	264	264	0
2026-02-18	2026-02	AXP	open	406	390	406	359	359	359	0	31	31	0
2026-02-18	2026-02	BLK	open	406	390	406	223	223	223	0	167	167	0
2026-02-18	2026-02	BMY	open	406	390	406	358	358	358	0	32	32	0
2026-02-18	2026-02	C	open	406	390	406	389	389	389	0	1	1	0
2026-02-18	2026-02	CME	open	406	390	406	221	221	221	0	169	169	0
2026-02-18	2026-02	CMG	open	406	390	406	379	379	379	0	11	11	0
2026-02-18	2026-02	CSCO	open	406	390	406	389	389	389	0	1	1	0
2026-02-18	2026-02	CVS	open	406	390	406	367	367	367	0	23	23	0
2026-02-18	2026-02	DIS	open	406	390	406	387	387	387	0	3	3	0
2026-02-18	2026-02	GE	open	406	390	406	386	386	386	0	4	4	0
2026-02-18	2026-02	GIS	open	406	390	406	318	318	318	0	72	72	0
2026-02-18	2026-02	HON	open	406	390	406	266	266	266	0	124	124	0
2026-02-18	2026-02	ICE	open	406	390	406	125	125	125	0	265	265	0
2026-02-18	2026-02	JNJ	open	406	390	406	383	383	383	0	7	7	0
2026-02-18	2026-02	KEY	open	406	390	406	129	129	129	0	261	261	0
2026-02-18	2026-02	KHC	open	406	390	406	331	331	331	0	59	59	0
2026-02-18	2026-02	MA	open	406	390	406	380	380	380	0	10	10	0
2026-02-18	2026-02	MPC	open	406	390	406	138	138	138	0	252	252	0
2026-02-18	2026-02	MRK	open	406	390	406	385	385	385	0	5	5	0
