s.day_iso	s.symbol	expected_slots	stock_slots	quote_slots	trade_slots	enrich_slots
2026-02-04	CVS	406	391	391	368	368
2026-02-04	CVX	406	391	391	389	389
2026-02-04	DE	406	406	406	384	384
2026-02-04	DIS	406	391	406	390	390
2026-02-04	EOG	406	406	406	270	270
2026-02-04	ETN	406	391	391	284	284
2026-02-04	GE	406	406	406	384	384
2026-02-04	GILD	406	391	391	317	317
2026-02-04	GIS	406	391	391	358	358
2026-02-04	GOOGL	406	391	406	390	390
2026-02-04	GS	406	406	406	390	390
2026-02-04	HAL	406	406	406	363	363
2026-02-04	HD	406	406	406	387	387
2026-02-04	HON	406	406	406	338	338
2026-02-04	HOOD	406	391	391	390	390
2026-02-04	ICE	406	406	406	159	159
2026-02-04	INTC	406	391	391	390	390
2026-02-04	JNJ	406	391	391	384	384
2026-02-04	JPM	406	406	406	390	390
2026-02-04	KEY	406	406	406	208	208
2026-02-04	KHC	406	406	406	366	366
2026-02-04	KO	406	406	406	390	390
2026-02-04	LLY	406	391	391	389	389
2026-02-04	LMT	406	391	391	383	383
2026-02-04	LOW	406	406	406	335	335
2026-02-04	MA	406	391	406	374	374
2026-02-04	MCD	406	391	391	388	388
2026-02-04	META	406	406	406	390	390
2026-02-04	MMM	406	406	406	348	348
2026-02-04	MO	406	391	391	384	384
2026-02-04	MPC	406	406	406	324	324
2026-02-04	MRK	406	391	406	389	389
2026-02-04	MS	406	391	391	347	347
2026-02-04	MSFT	406	391	406	390	390
2026-02-04	MU	406	406	390	390	390
2026-02-04	NFLX	406	406	406	390	390
2026-02-04	NKE	406	406	406	390	390
2026-02-04	NOC	406	391	391	174	174
2026-02-04	NOW	406	406	406	390	390
2026-02-04	NVDA	406	406	406	390	390
2026-02-04	ORCL	406	406	406	390	390
2026-02-04	OXY	406	406	406	390	390
2026-02-04	PEP	406	391	391	390	390
2026-02-04	PFE	406	391	391	390	390
2026-02-04	PG	406	406	406	384	384
2026-02-04	PLTR	406	391	406	390	390
2026-02-04	PM	406	406	406	281	281
2026-02-04	PNC	406	406	406	303	303
2026-02-04	PSX	406	406	406	337	337
2026-02-04	PYPL	406	391	391	390	390
2026-02-04	QCOM	406	391	391	390	390
2026-02-04	QQQ	406	406	405	405	405
2026-02-04	RBLX	406	406	391	386	386
2026-02-04	RF	406	406	406	222	222
2026-02-04	RTX	406	406	406	374	374
2026-02-04	SBUX	406	406	406	390	390
2026-02-04	SCHW	406	391	391	301	301
2026-02-04	SHOP	406	406	406	389	389
2026-02-04	SLB	406	406	406	384	384
2026-02-04	SNOW	406	391	391	390	390
2026-02-04	SOFI	406	391	391	390	390
2026-02-04	SPGI	406	406	406	249	249
2026-02-04	SPY	406	406	405	405	405
2026-02-04	TFC	406	406	406	225	225
2026-02-04	TGT	406	406	406	390	390
2026-02-04	TSLA	406	391	391	391	391
2026-02-04	UBER	406	391	391	390	390
2026-02-04	UNH	406	406	406	390	390
2026-02-04	UPST	406	406	406	377	377
2026-02-04	USB	406	391	391	303	303
2026-02-04	V	406	391	391	384	384
2026-02-04	VLO	406	406	406	381	381
2026-02-04	WFC	406	406	391	382	382
2026-02-04	WMT	406	406	391	390	390
2026-02-04	XOM	406	406	406	389	389
2026-02-05	AAPL	406	406	391	390	390
2026-02-05	ABBV	406	406	406	371	371
2026-02-05	ABNB	406	406	391	332	332
2026-02-05	ADBE	406	406	406	390	390
2026-02-05	AFRM	406	406	406	390	390
2026-02-05	ALLY	406	406	406	134	134
2026-02-05	AMD	406	406	391	390	390
2026-02-05	AMGN	406	406	406	387	387
2026-02-05	AMZN	406	406	406	390	390
2026-02-05	AVGO	406	406	406	390	390
2026-02-05	AXP	406	406	406	370	370
2026-02-05	BA	406	406	391	390	390
2026-02-05	BAC	406	406	406	390	390
2026-02-05	BLK	406	406	406	174	174
2026-02-05	BMY	406	406	391	390	390
2026-02-05	C	406	406	406	385	385
2026-02-05	CAT	406	406	406	387	387
2026-02-05	CL	406	406	406	248	248
2026-02-05	CME	406	406	406	237	237
2026-02-05	CMG	406	406	406	386	386
2026-02-05	COIN	406	406	391	390	390
2026-02-05	COP	406	406	391	374	374
2026-02-05	COST	406	406	406	390	390
2026-02-05	CRM	406	406	406	390	390
2026-02-05	CSCO	406	406	406	390	390
2026-02-05	CVS	406	406	406	352	352
2026-02-05	CVX	406	406	391	390	390
2026-02-05	DE	406	406	406	381	381
2026-02-05	DIS	406	406	391	388	388
2026-02-05	EOG	406	406	406	177	177
2026-02-05	ETN	406	406	391	229	229
2026-02-05	GE	406	406	406	380	380
2026-02-05	GILD	406	406	406	361	361
2026-02-05	GIS	406	406	391	276	276
2026-02-05	GOOGL	406	406	406	390	390
2026-02-05	GS	406	406	391	390	390
2026-02-05	HAL	406	406	391	334	334
2026-02-05	HD	406	406	406	373	373
2026-02-05	HON	406	406	391	295	295
2026-02-05	HOOD	406	406	406	390	390
2026-02-05	ICE	406	406	406	129	129
2026-02-05	INTC	406	406	406	390	390
2026-02-05	JNJ	406	406	406	388	388
2026-02-05	JPM	406	406	406	390	390
2026-02-05	KEY	406	406	391	124	124
2026-02-05	KHC	406	406	406	331	331
2026-02-05	KO	406	406	406	390	390
2026-02-05	LLY	406	406	391	389	389
2026-02-05	LMT	406	406	406	348	348
2026-02-05	LOW	406	406	406	241	241
2026-02-05	MA	406	406	406	371	371
2026-02-05	MCD	406	406	391	384	384
2026-02-05	META	406	406	406	390	390
2026-02-05	MMM	406	406	406	341	341
2026-02-05	MO	406	406	406	377	377
2026-02-05	MPC	406	406	406	220	220
2026-02-05	MRK	406	406	406	387	387
2026-02-05	MS	406	406	391	374	374
2026-02-05	MSFT	406	406	391	390	390
2026-02-05	MU	406	406	391	391	391
2026-02-05	NFLX	406	406	406	390	390
2026-02-05	NKE	406	406	391	390	390
2026-02-05	NOC	406	406	391	143	143
2026-02-05	NOW	406	406	391	390	390
2026-02-05	NVDA	406	406	391	391	391
2026-02-05	ORCL	406	406	391	387	387
2026-02-05	OXY	406	406	406	385	385
2026-02-05	PEP	406	406	406	385	385
2026-02-05	PFE	406	406	406	390	390
2026-02-05	PG	406	406	406	382	382
2026-02-05	PLTR	406	406	406	391	391
2026-02-05	PM	406	406	406	367	367
2026-02-05	PNC	406	406	391	318	318
2026-02-05	PSX	406	406	391	231	231
2026-02-05	PYPL	406	406	406	390	390
2026-02-05	QCOM	406	406	406	390	390
2026-02-05	QQQ	406	406	405	405	405
2026-02-05	RBLX	406	406	406	390	390
2026-02-05	RF	406	406	406	106	106
2026-02-05	RTX	406	406	391	333	333
2026-02-05	SBUX	406	406	406	384	384
2026-02-05	SCHW	406	406	391	330	330
2026-02-05	SHOP	406	406	391	390	390
2026-02-05	SLB	406	406	406	360	360
2026-02-05	SNOW	406	406	406	389	389
2026-02-05	SOFI	406	406	406	390	390
2026-02-05	SPGI	406	406	391	210	210
2026-02-05	SPY	406	406	405	405	405
2026-02-05	TFC	406	406	406	136	136
2026-02-05	TGT	406	406	391	390	390
2026-02-05	TSLA	406	406	391	390	390
2026-02-05	UBER	406	406	406	390	390
2026-02-05	UNH	406	406	391	390	390
2026-02-05	UPST	406	406	406	378	378
2026-02-05	USB	406	406	406	242	242
2026-02-05	V	406	406	391	385	385
2026-02-05	VLO	406	406	406	295	295
2026-02-05	WFC	406	406	391	387	387
2026-02-05	WMT	406	406	406	390	390
2026-02-05	XOM	406	406	391	388	388
2026-02-06	AAPL	406	406	391	390	390
2026-02-06	ABBV	406	406	388	388	388
2026-02-06	ABNB	406	406	383	367	367
2026-02-06	ADBE	406	406	391	390	390
2026-02-06	AFRM	406	406	391	390	390
2026-02-06	ALLY	406	406	128	128	128
2026-02-06	AMD	406	406	406	390	390
2026-02-06	AMGN	406	406	385	385	385
2026-02-06	AMZN	406	406	406	390	390
2026-02-06	AVGO	406	406	406	390	390
2026-02-06	AXP	406	406	377	377	377
2026-02-06	BA	406	406	390	390	390
2026-02-06	BAC	406	406	390	390	390
2026-02-06	BLK	406	406	391	232	232
2026-02-06	BMY	406	406	391	390	390
2026-02-06	C	406	406	385	385	385
2026-02-06	CAT	406	406	390	390	390
2026-02-06	CL	406	406	256	256	256
2026-02-06	CME	406	406	229	229	229
2026-02-06	CMG	406	406	391	387	387
2026-02-06	COIN	406	406	391	390	390
2026-02-06	COP	406	406	391	373	373
2026-02-06	COST	406	406	390	390	390
2026-02-06	CRM	406	406	390	390	390
2026-02-06	CSCO	406	406	390	390	390
2026-02-06	CVS	406	406	380	380	380
2026-02-06	CVX	406	406	389	389	389
2026-02-06	DE	406	406	380	380	380
2026-02-06	DIS	406	406	390	390	390
2026-02-06	EOG	406	406	391	267	267
2026-02-06	ETN	406	406	313	313	313
2026-02-06	GE	406	406	391	390	390
2026-02-06	GILD	406	406	369	369	369
2026-02-06	GIS	406	406	271	271	271
2026-02-06	GOOGL	406	406	390	390	390
2026-02-06	GS	406	406	390	390	390
2026-02-06	HAL	406	406	373	373	373
2026-02-06	HD	406	406	388	388	388
2026-02-06	HON	406	406	391	358	358
2026-02-06	HOOD	406	406	390	390	390
2026-02-06	ICE	406	406	123	123	123
2026-02-06	INTC	406	406	391	390	390
2026-02-06	JNJ	406	406	389	389	389
2026-02-06	JPM	406	406	391	390	390
2026-02-06	KEY	406	406	213	213	213
2026-02-06	KHC	406	406	356	356	356
2026-02-06	KO	406	406	390	390	390
2026-02-06	LLY	406	406	391	389	389
2026-02-06	LMT	406	406	391	375	375
2026-02-06	LOW	406	406	391	305	305
2026-02-06	MA	406	406	387	387	387
2026-02-06	MCD	406	406	388	388	388
2026-02-06	META	406	406	406	391	391
2026-02-06	MMM	406	406	378	378	378
2026-02-06	MO	406	406	374	374	374
2026-02-06	MPC	406	406	391	289	289
2026-02-06	MRK	406	406	383	383	383
2026-02-06	MS	406	406	372	372	372
2026-02-06	MSFT	406	406	406	390	390
2026-02-06	MU	406	406	390	390	390
2026-02-06	NFLX	406	406	406	390	390
2026-02-06	NKE	406	406	390	390	390
2026-02-06	NOC	406	406	391	170	170
2026-02-06	NOW	406	406	391	390	390
2026-02-06	NVDA	406	406	406	390	390
2026-02-06	ORCL	406	406	386	386	386
2026-02-06	OXY	406	406	389	389	389
2026-02-06	PEP	406	406	391	388	388
2026-02-06	PFE	406	406	391	390	390
2026-02-06	PG	406	406	391	383	383
2026-02-06	PLTR	406	406	391	390	390
2026-02-06	PM	406	406	370	370	370
2026-02-06	PNC	406	406	391	323	323
2026-02-06	PSX	406	406	320	320	320
2026-02-06	PYPL	406	406	390	390	390
2026-02-06	QCOM	406	406	406	390	390
2026-02-06	QQQ	406	406	869	390	390
2026-02-06	RBLX	406	406	387	387	387
2026-02-06	RF	406	406	391	211	211
2026-02-06	RTX	406	406	391	380	380
2026-02-06	SBUX	406	406	391	390	390
2026-02-06	SCHW	406	406	368	368	368
2026-02-06	SHOP	406	406	391	390	390
2026-02-06	SLB	406	406	385	385	385
2026-02-06	SNOW	406	406	391	390	390
2026-02-06	SOFI	406	406	390	390	390
2026-02-06	SPGI	406	406	391	261	261
2026-02-06	SPY	406	406	869	390	390
2026-02-06	TFC	406	406	187	187	187
2026-02-06	TGT	406	406	390	390	390
2026-02-06	TSLA	406	406	390	390	390
2026-02-06	UBER	406	406	391	390	390
2026-02-06	UNH	406	406	391	390	390
2026-02-06	UPST	406	406	390	390	390
2026-02-06	USB	406	406	391	298	298
2026-02-06	V	406	406	391	390	390
2026-02-06	VLO	406	406	391	382	382
2026-02-06	WFC	406	406	389	389	389
2026-02-06	WMT	406	406	390	390	390
2026-02-06	XOM	406	406	388	388	388
2026-02-09	AAPL	406	406	391	390	390
2026-02-09	ABBV	406	406	379	379	379
2026-02-09	ABNB	406	406	391	350	350
2026-02-09	ADBE	406	406	390	390	390
2026-02-09	AFRM	406	406	391	388	388
2026-02-09	ALLY	406	406	391	103	103
2026-02-09	AMD	406	406	390	390	390
2026-02-09	AMGN	406	406	380	380	380
2026-02-09	AMZN	406	406	390	390	390
2026-02-09	AVGO	406	406	390	390	390
2026-02-09	AXP	406	406	391	367	367
2026-02-09	BA	406	406	390	390	390
2026-02-09	BAC	406	406	390	390	390
2026-02-09	BLK	406	406	223	223	223
2026-02-09	BMY	406	406	390	390	390
2026-02-09	C	406	406	391	390	390
2026-02-09	CAT	406	406	390	390	390
2026-02-09	CL	406	406	234	234	234
2026-02-09	CME	406	406	232	232	232
2026-02-09	CMG	406	406	385	385	385
2026-02-09	COIN	406	406	391	390	390
2026-02-09	COP	406	406	391	364	364
2026-02-09	COST	406	406	390	390	390
2026-02-09	CRM	406	406	390	390	390
2026-02-09	CSCO	406	406	390	390	390
2026-02-09	CVS	406	406	390	390	390
2026-02-09	CVX	406	406	391	389	389
2026-02-09	DE	406	406	369	369	369
2026-02-09	DIS	406	406	387	387	387
2026-02-09	EOG	406	406	391	220	220
2026-02-09	ETN	406	406	301	301	301
2026-02-09	GE	406	406	387	387	387
2026-02-09	GILD	406	406	365	365	365
2026-02-09	GIS	406	406	391	246	246
2026-02-09	GOOGL	406	406	390	390	390
2026-02-09	GS	406	406	390	390	390
2026-02-09	HAL	406	406	339	339	339
2026-02-09	HD	406	406	383	383	383
2026-02-09	HON	406	406	313	313	313
2026-02-09	HOOD	406	406	390	390	390
2026-02-09	ICE	406	406	132	132	132
2026-02-09	INTC	406	406	390	390	390
2026-02-09	JNJ	406	406	390	390	390
2026-02-09	JPM	406	406	390	390	390
2026-02-09	KEY	406	406	126	126	126
2026-02-09	KHC	406	406	391	337	337
2026-02-09	KO	406	406	390	390	390
2026-02-09	LLY	406	406	390	390	390
2026-02-09	LMT	406	406	354	354	354
2026-02-09	LOW	406	406	354	354	354
2026-02-09	MA	406	406	380	380	380
2026-02-09	MCD	406	406	365	365	365
2026-02-09	META	406	406	391	390	390
2026-02-09	MMM	406	406	391	337	337
2026-02-09	MO	406	406	376	376	376
2026-02-09	MPC	406	406	192	192	192
2026-02-09	MRK	406	406	388	388	388
2026-02-09	MS	406	406	391	366	366
2026-02-09	MSFT	406	406	391	390	390
2026-02-09	MU	406	406	390	390	390
2026-02-09	NFLX	406	406	390	390	390
2026-02-09	NKE	406	406	391	390	390
2026-02-09	NOC	406	406	167	167	167
2026-02-09	NOW	406	406	390	390	390
2026-02-09	NVDA	406	406	391	390	390
2026-02-09	ORCL	406	406	389	389	389
2026-02-09	OXY	406	406	391	389	389
2026-02-09	PEP	406	406	391	387	387
2026-02-09	PFE	406	406	391	390	390
2026-02-09	PG	406	406	380	380	380
2026-02-09	PLTR	406	406	391	390	390
2026-02-09	PM	406	406	314	314	314
2026-02-09	PNC	406	406	391	279	279
2026-02-09	PSX	406	406	225	225	225
2026-02-09	PYPL	406	406	390	390	390
2026-02-09	QCOM	406	406	391	390	390
2026-02-09	QQQ	406	406	1259	391	391
2026-02-09	RBLX	406	406	390	390	390
2026-02-09	RF	406	406	391	95	95
2026-02-09	RTX	406	406	372	372	372
2026-02-09	SBUX	406	406	391	384	384
2026-02-09	SCHW	406	406	391	376	376
2026-02-09	SHOP	406	406	390	390	390
2026-02-09	SLB	406	406	362	362	362
2026-02-09	SNOW	406	406	390	390	390
2026-02-09	SOFI	406	406	390	390	390
2026-02-09	SPGI	406	406	314	314	314
2026-02-09	SPY	406	406	1019	390	390
2026-02-09	TFC	406	406	391	138	138
2026-02-09	TGT	406	406	390	390	390
2026-02-09	TSLA	406	406	391	390	390
2026-02-09	UBER	406	406	390	390	390
2026-02-09	UNH	406	406	391	390	390
2026-02-09	UPST	406	406	391	385	385
2026-02-09	USB	406	406	391	233	233
2026-02-09	V	406	406	391	390	390
2026-02-09	VLO	406	406	271	271	271
2026-02-09	WFC	406	406	391	389	389
2026-02-09	WMT	406	406	390	390	390
2026-02-09	XOM	406	406	391	389	389
2026-02-10	AAPL	406	406	390	390	390
2026-02-10	ABBV	406	406	345	345	345
2026-02-10	ABNB	406	406	391	354	354
2026-02-10	ADBE	406	406	390	390	390
2026-02-10	AFRM	406	406	390	390	390
2026-02-10	ALLY	406	406	391	117	117
2026-02-10	AMD	406	406	390	390	390
2026-02-10	AMGN	406	406	364	364	364
2026-02-10	AMZN	406	406	391	390	390
2026-02-10	AVGO	406	406	390	390	390
2026-02-10	AXP	406	406	373	373	373
2026-02-10	BA	406	406	391	390	390
2026-02-10	BAC	406	406	391	390	390
2026-02-10	BLK	406	406	391	290	290
2026-02-10	BMY	406	406	375	375	375
2026-02-10	C	406	406	391	390	390
2026-02-10	CAT	406	406	390	390	390
2026-02-10	CL	406	406	196	196	196
2026-02-10	CME	406	406	168	168	168
2026-02-10	CMG	406	406	391	386	386
2026-02-10	COIN	406	406	391	390	390
2026-02-10	COP	406	406	391	347	347
2026-02-10	COST	406	406	390	390	390
2026-02-10	CRM	406	406	390	390	390
2026-02-10	CSCO	406	406	390	390	390
2026-02-10	CVS	406	406	389	389	389
2026-02-10	CVX	406	406	389	389	389
2026-02-10	DE	406	406	384	384	384
2026-02-10	DIS	406	406	389	389	389
2026-02-10	EOG	406	406	212	212	212
2026-02-10	ETN	406	406	280	280	280
2026-02-10	GE	406	406	391	364	364
2026-02-10	GILD	406	406	382	382	382
2026-02-10	GIS	406	406	288	288	288
2026-02-10	GOOGL	406	406	391	390	390
2026-02-10	GS	406	406	391	390	390
2026-02-10	HAL	406	406	391	353	353
2026-02-10	HD	406	406	389	389	389
2026-02-10	HON	406	406	391	355	355
2026-02-10	HOOD	406	406	390	390	390
2026-02-10	ICE	406	406	391	135	135
2026-02-10	INTC	406	406	390	390	390
2026-02-10	JNJ	406	406	391	387	387
2026-02-10	JPM	406	406	390	390	390
2026-02-10	KEY	406	406	136	136	136
2026-02-10	KHC	406	406	377	377	377
2026-02-10	KO	406	406	389	389	389
2026-02-10	LLY	406	406	390	390	390
2026-02-10	LMT	406	406	341	341	341
2026-02-10	LOW	406	406	385	385	385
2026-02-10	MA	406	406	391	373	373
2026-02-10	MCD	406	406	388	388	388
2026-02-10	META	406	406	391	390	390
2026-02-10	MMM	406	406	325	325	325
2026-02-10	MO	406	406	359	359	359
2026-02-10	MPC	406	406	391	166	166
2026-02-10	MRK	406	406	378	378	378
2026-02-10	MS	406	406	391	379	379
2026-02-10	MSFT	406	406	390	390	390
2026-02-10	MU	406	406	390	390	390
2026-02-10	NFLX	406	406	390	390	390
2026-02-10	NKE	406	406	391	389	389
2026-02-10	NOC	406	406	155	155	155
2026-02-10	NOW	406	406	390	390	390
2026-02-10	NVDA	406	406	391	390	390
2026-02-10	ORCL	406	406	390	390	390
2026-02-10	OXY	406	406	384	384	384
2026-02-10	PEP	406	406	376	376	376
2026-02-10	PFE	406	406	384	384	384
2026-02-10	PG	406	406	391	378	378
2026-02-10	PLTR	406	406	390	390	390
2026-02-10	PM	406	406	274	274	274
2026-02-10	PNC	406	406	391	299	299
2026-02-10	PSX	406	406	391	225	225
2026-02-10	PYPL	406	406	391	390	390
2026-02-10	QCOM	406	406	390	390	390
2026-02-10	QQQ	406	406	406	390	390
2026-02-10	RBLX	406	406	391	383	383
2026-02-10	RF	406	406	391	92	92
2026-02-10	RTX	406	406	354	354	354
2026-02-10	SBUX	406	406	391	389	389
2026-02-10	SCHW	406	406	391	390	390
2026-02-10	SHOP	406	406	390	390	390
2026-02-10	SLB	406	406	363	363	363
2026-02-10	SNOW	406	406	390	390	390
2026-02-10	SOFI	406	406	390	390	390
2026-02-10	SPGI	406	406	365	365	365
2026-02-10	SPY	406	406	406	390	390
2026-02-10	TFC	406	406	169	169	169
2026-02-10	TGT	406	406	390	390	390
2026-02-10	TSLA	406	406	390	390	390
2026-02-10	UBER	406	406	391	390	390
2026-02-10	UNH	406	406	391	390	390
2026-02-10	UPST	406	406	391	390	390
2026-02-10	USB	406	406	391	243	243
2026-02-10	V	406	406	391	385	385
2026-02-10	VLO	406	406	391	253	253
2026-02-10	WFC	406	406	391	388	388
2026-02-10	WMT	406	406	391	390	390
2026-02-10	XOM	406	406	391	388	388
2026-02-11	AAPL	406	406	391	390	390
2026-02-11	ABBV	406	406	391	339	339
2026-02-11	ABNB	406	406	391	362	362
2026-02-11	ADBE	406	406	391	390	390
2026-02-11	AFRM	406	406	391	383	383
2026-02-11	ALLY	406	406	126	126	126
2026-02-11	AMD	406	406	390	390	390
2026-02-11	AMGN	406	406	354	354	354
2026-02-11	AMZN	406	406	391	390	390
2026-02-11	AVGO	406	406	390	390	390
2026-02-11	AXP	406	406	353	353	353
2026-02-11	BA	406	406	390	390	390
2026-02-11	BAC	406	406	391	390	390
2026-02-11	BLK	406	406	391	198	198
2026-02-11	BMY	406	406	391	385	385
2026-02-11	C	406	406	390	390	390
2026-02-11	CAT	406	406	390	390	390
2026-02-11	CL	406	406	274	274	274
2026-02-11	CME	406	406	167	167	167
2026-02-11	CMG	406	406	384	384	384
2026-02-11	COIN	406	406	390	390	390
2026-02-11	COP	406	406	382	382	382
2026-02-11	COST	406	406	391	390	390
2026-02-11	CRM	406	406	390	390	390
2026-02-11	CSCO	406	406	390	390	390
2026-02-11	CVS	406	406	391	379	379
2026-02-11	CVX	406	406	390	390	390
2026-02-11	DE	406	406	391	386	386
2026-02-11	DIS	406	406	386	386	386
2026-02-11	EOG	406	406	391	317	317
2026-02-11	ETN	406	406	363	363	363
2026-02-11	GE	406	406	391	363	363
2026-02-11	GILD	406	406	383	383	383
2026-02-11	GIS	406	406	222	222	222
2026-02-11	GOOGL	406	406	390	390	390
2026-02-11	GS	406	406	390	390	390
2026-02-11	HAL	406	406	347	347	347
2026-02-11	HD	406	406	383	383	383
2026-02-11	HON	406	406	296	296	296
2026-02-11	HOOD	406	406	391	390	390
2026-02-11	ICE	406	406	236	236	236
2026-02-11	INTC	406	406	390	390	390
2026-02-11	JNJ	406	406	386	386	386
2026-02-11	JPM	406	406	390	390	390
2026-02-11	KEY	406	406	137	137	137
2026-02-11	KHC	406	406	391	374	374
2026-02-11	KO	406	406	390	390	390
2026-02-11	LLY	406	406	391	390	390
2026-02-11	LMT	406	406	391	321	321
2026-02-11	LOW	406	406	346	346	346
2026-02-11	MA	406	406	391	347	347
2026-02-11	MCD	406	406	391	388	388
2026-02-11	META	406	406	390	390	390
2026-02-11	MMM	406	406	299	299	299
2026-02-11	MO	406	406	385	385	385
2026-02-11	MPC	406	406	391	230	230
2026-02-11	MRK	406	406	388	388	388
2026-02-11	MS	406	406	391	367	367
2026-02-11	MSFT	406	406	390	390	390
2026-02-11	MU	406	406	390	390	390
2026-02-11	NFLX	406	406	391	390	390
2026-02-11	NKE	406	406	389	389	389
2026-02-11	NOC	406	406	146	146	146
2026-02-11	NOW	406	406	390	390	390
2026-02-11	NVDA	406	406	391	390	390
2026-02-11	ORCL	406	406	391	389	389
2026-02-11	OXY	406	406	391	390	390
2026-02-11	PEP	406	406	376	376	376
2026-02-11	PFE	406	406	391	390	390
2026-02-11	PG	406	406	379	379	379
2026-02-11	PLTR	406	406	391	390	390
2026-02-11	PM	406	406	351	351	351
2026-02-11	PNC	406	406	301	301	301
2026-02-11	PSX	406	406	391	257	257
2026-02-11	PYPL	406	406	390	390	390
2026-02-11	QCOM	406	406	391	389	389
2026-02-11	QQQ	406	406	406	390	390
2026-02-11	RBLX	406	406	390	390	390
2026-02-11	RF	406	406	136	136	136
2026-02-11	RTX	406	406	358	358	358
2026-02-11	SBUX	406	406	387	387	387
2026-02-11	SCHW	406	406	390	390	390
2026-02-11	SHOP	406	406	391	390	390
2026-02-11	SLB	406	406	391	385	385
2026-02-11	SNOW	406	406	391	387	387
2026-02-11	SOFI	406	406	390	390	390
2026-02-11	SPGI	406	406	329	329	329
2026-02-11	SPY	406	406	406	390	390
2026-02-11	TFC	406	406	168	168	168
2026-02-11	TGT	406	406	391	389	389
2026-02-11	TSLA	406	406	391	390	390
2026-02-11	UBER	406	406	390	390	390
2026-02-11	UNH	406	406	390	390	390
2026-02-11	UPST	406	406	390	390	390
2026-02-11	USB	406	406	236	236	236
2026-02-11	V	406	406	391	381	381
2026-02-11	VLO	406	406	391	298	298
2026-02-11	WFC	406	406	383	383	383
2026-02-11	WMT	406	406	390	390	390
2026-02-11	XOM	406	406	391	390	390
2026-02-12	AAPL	406	406	391	390	390
2026-02-12	ABBV	406	406	381	381	381
2026-02-12	ABNB	406	406	391	389	389
2026-02-12	ADBE	406	406	391	390	390
2026-02-12	AFRM	406	406	390	390	390
2026-02-12	ALLY	406	406	391	162	162
2026-02-12	AMD	406	406	390	390	390
2026-02-12	AMGN	406	406	356	356	356
2026-02-12	AMZN	406	406	390	390	390
2026-02-12	AVGO	406	406	390	390	390
2026-02-12	AXP	406	406	378	378	378
2026-02-12	BA	406	406	390	390	390
2026-02-12	BAC	406	406	391	390	390
2026-02-12	BLK	406	406	249	249	249
2026-02-12	BMY	406	406	384	384	384
2026-02-12	C	406	406	391	388	388
2026-02-12	CAT	406	406	391	390	390
2026-02-12	CL	406	406	391	269	269
2026-02-12	CME	406	406	391	166	166
2026-02-12	CMG	406	406	388	388	388
2026-02-12	COIN	406	406	390	390	390
2026-02-12	COP	406	406	370	370	370
2026-02-12	COST	406	406	391	390	390
2026-02-12	CRM	406	406	390	390	390
2026-02-12	CSCO	406	406	390	390	390
2026-02-12	CVS	406	406	380	380	380
2026-02-12	CVX	406	406	391	388	388
2026-02-12	DE	406	406	381	381	381
2026-02-12	DIS	406	406	388	388	388
2026-02-12	EOG	406	406	272	272	272
2026-02-12	ETN	406	406	315	315	315
2026-02-12	GE	406	406	383	383	383
2026-02-12	GILD	406	406	391	335	335
2026-02-12	GIS	406	406	271	271	271
2026-02-12	GOOGL	406	406	391	391	391
2026-02-12	GS	406	406	390	390	390
2026-02-12	HAL	406	406	367	367	367
2026-02-12	HD	406	406	391	383	383
2026-02-12	HON	406	406	286	286	286
2026-02-12	HOOD	406	406	391	390	390
2026-02-12	ICE	406	406	226	226	226
2026-02-12	INTC	406	406	391	390	390
2026-02-12	JNJ	406	406	389	389	389
2026-02-12	JPM	406	406	391	390	390
2026-02-12	KEY	406	406	144	144	144
2026-02-12	KHC	406	406	340	340	340
2026-02-12	KO	406	406	390	390	390
2026-02-12	LLY	406	406	390	390	390
2026-02-12	LMT	406	406	374	374	374
2026-02-12	LOW	406	406	318	318	318
2026-02-12	MA	406	406	371	371	371
2026-02-12	MCD	406	406	391	389	389
2026-02-12	META	406	406	391	390	390
2026-02-12	MMM	406	406	328	328	328
2026-02-12	MO	406	406	388	388	388
2026-02-12	MPC	406	406	211	211	211
2026-02-12	MRK	406	406	384	384	384
2026-02-12	MS	406	406	378	378	378
2026-02-12	MSFT	406	406	390	390	390
2026-02-12	MU	406	406	391	391	391
2026-02-12	NFLX	406	406	391	390	390
2026-02-12	NKE	406	406	390	390	390
2026-02-12	NOC	406	406	391	174	174
2026-02-12	NOW	406	406	390	390	390
2026-02-12	NVDA	406	406	391	390	390
2026-02-12	ORCL	406	406	391	388	388
2026-02-12	OXY	406	406	389	389	389
2026-02-12	PEP	406	406	378	378	378
2026-02-12	PFE	406	406	391	388	388
2026-02-12	PG	406	406	389	389	389
2026-02-12	PLTR	406	406	390	390	390
2026-02-12	PM	406	406	348	348	348
2026-02-12	PNC	406	406	391	298	298
2026-02-12	PSX	406	406	241	241	241
2026-02-12	PYPL	406	406	391	390	390
2026-02-12	QCOM	406	406	391	386	386
2026-02-12	QQQ	406	406	406	390	390
2026-02-12	RBLX	406	406	391	388	388
2026-02-12	RF	406	406	131	131	131
2026-02-12	RTX	406	406	391	356	356
2026-02-12	SBUX	406	406	391	390	390
2026-02-12	SCHW	406	406	389	389	389
2026-02-12	SHOP	406	406	390	390	390
2026-02-12	SLB	406	406	379	379	379
2026-02-12	SNOW	406	406	391	386	386
2026-02-12	SOFI	406	406	390	390	390
2026-02-12	SPGI	406	406	391	311	311
