HorizonYears,Mode,PersonId,Person,FundsUsed,AssignmentsUsed,Start,End,TradingDays,Calmar,AnnualizedReturn,MaxDrawdown,SPYCalmarSameWindow,QQQCalmarSameWindow,BeatsSPY,BeatsQQQ,BeatsEither
1,full,PM::Kevin G. Simpson,Kevin G. Simpson,2,2,2025-03-13,2026-03-13,251,2.266483064046667,0.28066650744886634,-0.12383348982443021,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Ryland Matthews,Ryland Matthews,1,1,2025-03-13,2026-03-13,251,2.2044277037145252,0.34069453097440827,-0.1545501040475621,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::John W. Gambla,John W. Gambla,7,7,2025-03-13,2026-03-13,251,2.1553903745015077,0.1917843092953977,-0.08897892073947533,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Rob A. Guttschow,Rob A. Guttschow,7,7,2025-03-13,2026-03-13,251,2.1553903745015077,0.1917843092953977,-0.08897892073947533,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Jeffrey E. Gundlach,Jeffrey E. Gundlach,1,1,2025-03-13,2026-03-13,251,2.0114857850632912,0.04559687707797844,-0.022668257174158324,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Jeffrey J. Sherman,Jeffrey J. Sherman,1,1,2025-03-13,2026-03-13,251,2.0114857850632912,0.04559687707797844,-0.022668257174158324,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Jeffrey A. Schwarte,Jeffrey A. Schwarte,1,1,2025-03-13,2026-03-13,251,1.9964767610910512,0.12059639341865758,-0.06040460663952485,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Qiao Duan,Qiao Duan,6,6,2025-03-13,2026-03-13,251,1.9661138187201421,0.198215160990854,-0.10081571021146873,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Christopher P. Mullen,Christopher P. Mullen,2,2,2025-03-13,2026-03-13,251,1.8433130984001567,0.192512683955669,-0.1044384071934139,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Alexander D. Healy,Alexander D. Healy,1,1,2025-03-13,2026-03-13,251,1.8347174621331366,0.11006244228087847,-0.05998876914427698,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Kathryn M. Kaminski,Kathryn M. Kaminski,1,1,2025-03-13,2026-03-13,251,1.8347174621331366,0.11006244228087847,-0.05998876914427698,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Ken Miller,Ken Miller,2,2,2025-03-13,2026-03-13,251,1.793639385038324,0.10119124869978391,-0.05641671873614762,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Michael J. Venuto,Michael J. Venuto,3,3,2025-03-13,2026-03-13,251,1.7841040340983618,0.21080090778715443,-0.1181550536057655,1.5746147767076384,1.7556156393827367,True,True,True
1,full,PM::Matthew A. Heimann,Matthew A. Heimann,1,1,2025-03-13,2026-03-13,251,1.740350868004335,0.16381635853678178,-0.09412835167234435,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Kenneth R. Hyman,Kenneth R. Hyman,1,1,2025-03-13,2026-03-13,251,1.7403508680043331,0.16381635853678045,-0.09412835167234368,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Patrick Dwyer,Patrick Dwyer,6,6,2025-03-13,2026-03-13,251,1.7202890436366691,0.25407164057253917,-0.1476912507885506,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Shlomo Bassous,Shlomo Bassous,6,6,2025-03-13,2026-03-13,251,1.7202890436366665,0.25407164057253917,-0.14769125078855083,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Ashif Shaikh,Ashif Shaikh,6,6,2025-03-13,2026-03-13,251,1.7202890436366598,0.2540716405725376,-0.1476912507885505,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Raj Garigipati,Raj Garigipati,2,2,2025-03-13,2026-03-13,251,1.7073847589838762,0.23760576359604935,-0.13916357302934856,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Aron Kershner,Aron Kershner,2,2,2025-03-13,2026-03-13,251,1.7073847589838627,0.23760576359604824,-0.139163573029349,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::John Sienkiewicz,John Sienkiewicz,2,2,2025-03-13,2026-03-13,251,1.7073847589838627,0.23760576359604824,-0.139163573029349,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Marlene Walker-Smith,Marlene Walker-Smith,2,2,2025-03-13,2026-03-13,251,1.6943137165624629,0.2721987904913443,-0.16065430376353174,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Robert T. Cummings,Robert T. Cummings,1,1,2025-03-13,2026-03-13,251,1.6875179280368628,0.1543209991512582,-0.09144850942756155,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Andrew Serowik,Andrew Serowik,2,2,2025-03-13,2026-03-13,251,1.661749088318506,0.1447932966407084,-0.08713306819817312,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Rafael Zayas,Rafael Zayas,4,4,2025-03-13,2026-03-13,251,1.657165756115362,0.2043906408958387,-0.12333747553108998,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Dustin Lewellyn,Dustin Lewellyn,3,3,2025-03-13,2026-03-13,251,1.6495545799385822,0.2254439235431911,-0.13666957509922772,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Brian Cooper,Brian Cooper,1,1,2025-03-13,2026-03-13,251,1.6326145695618786,0.14925452773390213,-0.09142055358109136,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Todd Alberico,Todd Alberico,1,1,2025-03-13,2026-03-13,251,1.6326145695618786,0.14925452773390213,-0.09142055358109136,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Garrett Paolella,Garrett Paolella,2,2,2025-03-13,2026-03-13,251,1.6227439103760157,0.2080851112712585,-0.12823040649897854,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Troy Cates,Troy Cates,2,2,2025-03-13,2026-03-13,251,1.6227439103760157,0.2080851112712585,-0.12823040649897854,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Eric Moreau,Eric Moreau,1,1,2025-03-13,2026-03-13,251,1.6209759839751205,0.22946338871269933,-0.1415587837088037,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Derek Devens,Derek Devens,1,1,2025-03-13,2026-03-13,251,1.5792315759335191,0.1608512373583817,-0.10185411678037082,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Eric Zhou,Eric Zhou,1,1,2025-03-13,2026-03-13,251,1.5792315759335191,0.1608512373583817,-0.10185411678037082,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::Rory Ewing,Rory Ewing,1,1,2025-03-13,2026-03-13,251,1.5792315759335191,0.1608512373583817,-0.10185411678037082,1.5746147767076384,1.7556156393827367,True,False,True
1,full,PM::David France,David France,3,3,2025-03-13,2026-03-13,251,1.5581320812940225,0.19045514006914366,-0.1222329880474391,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Todd Frysinger,Todd Frysinger,3,3,2025-03-13,2026-03-13,251,1.5581320812940225,0.19045514006914366,-0.1222329880474391,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Ammie Weidner,Ammie Weidner,1,1,2025-03-13,2026-03-13,251,1.5560400245389596,0.13709933485144687,-0.08810784599969923,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Andrew Mies,Andrew Mies,1,1,2025-03-13,2026-03-13,251,1.5560400245389596,0.13709933485144687,-0.08810784599969923,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Bob Elliott,Bob Elliott,1,1,2025-03-13,2026-03-13,251,1.5282154690205079,0.15611072004054427,-0.10215229671808101,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Bruce McNevin,Bruce McNevin,1,1,2025-03-13,2026-03-13,251,1.5282154690205079,0.15611072004054427,-0.10215229671808101,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Vanessa Yang,Vanessa Yang,15,15,2025-03-13,2026-03-13,251,1.5067957839453598,0.1670823188749564,-0.11088584176780203,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Wayne Xie,Wayne Xie,15,15,2025-03-13,2026-03-13,251,1.5067957839453578,0.16708231887495684,-0.11088584176780247,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Robert J. Pascarella,Robert J. Pascarella,1,1,2025-03-13,2026-03-13,251,1.4872286080035644,0.21744381305506666,-0.14620738996337646,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Yin Bhuyan,Yin Bhuyan,2,2,2025-03-13,2026-03-13,251,1.4782644307744441,0.25276139435436007,-0.17098523720951708,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Alex Zweber,Alex Zweber,2,2,2025-03-13,2026-03-13,251,1.4270192685553529,0.14146922154988562,-0.09913616772189937,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Larry Berman,Larry Berman,2,2,2025-03-13,2026-03-13,251,1.4270192685553529,0.14146922154988562,-0.09913616772189937,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Michael Zaslavsky,Michael Zaslavsky,2,2,2025-03-13,2026-03-13,251,1.4270192685553529,0.14146922154988562,-0.09913616772189937,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Nam To,Nam To,1,1,2025-03-13,2026-03-13,251,1.4192835608411654,0.12962800417117037,-0.09133340774717624,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Vincent M. Lorusso,Vincent M. Lorusso,1,1,2025-03-13,2026-03-13,251,1.3691789764075357,0.12286647208734225,-0.08973733471260303,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Hamilton Reiner,Hamilton Reiner,3,3,2025-03-13,2026-03-13,251,1.3463845620674506,0.14274787987868987,-0.10602311100440154,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Matthew P Bensen,Matthew P Bensen,3,3,2025-03-13,2026-03-13,251,1.3463845620674464,0.14274787987868942,-0.10602311100440154,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Michael J. Winter,Michael J. Winter,1,1,2025-03-13,2026-03-13,251,1.279969320685223,0.11780424316788829,-0.09203677093199591,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Austin Wen,Austin Wen,4,4,2025-03-13,2026-03-13,251,1.2593623754815808,0.20056295388951573,-0.1592575400013998,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Tarak Davé,Tarak Davé,2,2,2025-03-13,2026-03-13,251,1.14662464508241,0.11936902459397758,-0.10410470863845622,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Michael Neches,Michael Neches,2,2,2025-03-13,2026-03-13,251,1.1466246450824096,0.11936902459397714,-0.10410470863845589,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Raffaele Zingone,Raffaele Zingone,2,2,2025-03-13,2026-03-13,251,1.1217049044729241,0.10008801923360755,-0.08922847607645767,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::R. Matthew Freund,R. Matthew Freund,1,1,2025-03-13,2026-03-13,251,1.1090343255463722,0.1328572476897809,-0.11979543340493815,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Shaheen Iqubal,Shaheen Iqubal,1,1,2025-03-13,2026-03-13,251,1.1090343255463722,0.1328572476897809,-0.11979543340493815,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::David Aspell,David Aspell,1,1,2025-03-13,2026-03-13,251,0.9343606881941801,0.07082620445414922,-0.07580178120617809,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Gerald L. Prior,Gerald L. Prior,1,1,2025-03-13,2026-03-13,251,0.9343606881941801,0.07082620445414922,-0.07580178120617809,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Timothy J. Rudderow,Timothy J. Rudderow,1,1,2025-03-13,2026-03-13,251,0.9343606881941801,0.07082620445414922,-0.07580178120617809,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Nancy Davis,Nancy Davis,1,1,2025-03-13,2026-03-13,251,0.9302316690704362,0.053255920552084834,-0.05725016931029936,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::James Maund,James Maund,2,2,2025-03-13,2026-03-13,251,0.8602222556884938,0.11494586623633296,-0.13362345077242166,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Jonathan Shelon,Jonathan Shelon,2,2,2025-03-13,2026-03-13,251,0.8602222556884938,0.11494586623633296,-0.13362345077242166,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Drew Justman,Drew Justman,1,1,2025-03-13,2026-03-13,251,0.810646719195613,0.10869975477948524,-0.13409016801714269,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Ray DiBernardo,Ray DiBernardo,1,1,2025-03-13,2026-03-13,251,0.810646719195613,0.10869975477948524,-0.13409016801714269,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Peter Hubbard,Peter Hubbard,1,1,2025-03-13,2026-03-13,251,0.7936803732052293,0.07442109621298165,-0.09376708650667098,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Theodore Samulowitz,Theodore Samulowitz,1,1,2025-03-13,2026-03-13,251,0.7936803732052293,0.07442109621298165,-0.09376708650667098,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::David Hemming,David Hemming,1,1,2025-03-13,2026-03-13,251,0.7936803732052284,0.07442109621298121,-0.09376708650667054,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Michael Green,Michael Green,1,1,2025-03-13,2026-03-13,251,0.7043182911927601,0.07518716198479636,-0.10675168162602622,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Gerry O’Donnell,Gerry O’Donnell,1,1,2025-03-13,2026-03-13,251,0.6974163594941593,0.11568350274598282,-0.16587437500016322,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Kevin Kelly,Kevin Kelly,1,1,2025-03-13,2026-03-13,251,0.6974163594941593,0.11568350274598282,-0.16587437500016322,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Andrew F. Ngim,Andrew F. Ngim,1,1,2025-03-13,2026-03-13,251,0.63272573910182,0.16599978727768772,-0.2623566215487475,1.5746147767076384,1.7556156393827367,False,False,False
1,full,PM::Darius Coby,Darius Coby,1,1,2025-03-13,2026-03-13,251,0.63272573910182,0.16599978727768772,-0.2623566215487475,1.5746147767076384,1.7556156393827367,False,False,False
